Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Teammate,Ungrouped,Notes,Flags
260204,3749.172477499,19.46998161900001,Red,1,+3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260204,3778.1983223325924,14.353694078407443,Red,2,-3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 2,,,,,
260204,3826.696963833605,13.833023078394945,Red,3,+2,Box Touch 1, | #4 Grant Neal | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 4,,,,,
260204,3848.7984396599763,14.854651252023814,Red,4,,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,No Shot,,,,,
260204,3911.2816300552736,16.55502542072645,Red,5,+3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,,,,,
260204,3983.9979003323297,15.595814321670332,Red,6,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,No Shot,,,,,
260204,4040.9,23.70629844699988,Red,7,-3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 2,,,,,
260204,4170.916,21.339443009000206,Red,8,+3,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,,,,,
260204,5018.819,20.96038802699968,Red,9,-2,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,,
260204,5072.197334957269,27.295176498731053,Red,10,+2,Box Touch 2, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,,,,,
260204,5113.921,28.950765660999423,Red,11,-2,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 1,,,,,
260204,5154.898555082648,25.898046462351886,Red,12,-2,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,,
