Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Teammate,Ungrouped,Notes,Flags
260107,3737.143658474,20.871825573000024,Red,11,-3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5 Hog,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 3,,,,,
260107,3801.597545330667,18.12801929533316,Red,12,Deflection,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5 Hog,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 2,No Shot,,,,,
260107,3837.3977912170003,14.482009957999708,Red,13,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5 Hog,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,,
260107,4830.3984592063325,15.98916945966721,Red,14,-3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 2,,,,,
260107,4875.197402749998,21.62845337500221,Red,15,+2,Box Touch 2, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 4,Bad D,,,,
260107,4904.387,15.689239558000736,Red,16,+2,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 3,Bad D,,,,
260107,4935.798223708666,30.158025932333658,Red,17,"Deflection, +2",Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 4,Shot Qual 1,,,,,
260107,4983.2971983006655,17.50346875633477,Red,18,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 2,No Shot,,,,,
260107,5083.997413378665,26.034725750334474,Red,19,+2,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,5v5,"#0 Tommy Clark, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #4 Grant Neal",Half Court,Reversal 0,Shot Qual 2,Bad D,,,,
260107,5141.098295208334,13.316507077665847,Red,20,-3,Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden",Half Court,Reversal 1,Shot Qual 3,,,,,
260107,5219.226702462,13.135539716000494,Red,21,,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,,
260107,5263.197330041666,19.42269491733441,Red,22,,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #4 Grant Neal, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,,
260107,5419.397953441668,25.422354063332023,Red,23,"Deflection, +2",Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,Bad D,,,,
260107,5584.478219000332,10.18360551666865,Red,24,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,No Shot,,,,,
260107,5674.198346414666,25.385611397334287,Red,25,+3,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 2,,,,,
260107,5731.417,24.495600315000047,Red,26,"Deflection, +2",Box Touch 3, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 4,,,,,
260107,5767.898123499332,9.90171150066817,Red,27,+3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,,,,,
260107,5789.493,8.330077924999387,Red,28,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,No Shot,,,,,
260107,5817.164422222222,14.700682509777835,Red,29,+3,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 2,Shot Qual 3,,,,,
260107,5937.514,16.943300948999422,Red,30,"Deflection, +3",Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 3,,,,,
260107,6132.697398306998,30.864437696001914,Red,31,-2,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 1,Shot Qual 1,,,,,
260107,6207.198577090665,17.280431191335083,Red,32,,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",,,,,
260107,6252.097474560998,4.3187096660012685,Red,33,+1,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6265.397284960332,4.896082167667373,Red,34,-1,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6313.598102581666,18.127773600333967,Red,35,-2,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,,
260107,6470.097791916666,16.466103749333342,Red,36,-3,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson | #44 Jacob Wassler,5v5,"#0 Tommy Clark, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson, #44 Jacob Wassler",Half Court,Reversal 0,Shot Qual 1,,,,,
260107,6595.897835689332,8.613949327667797,Red,37,-2,Box Touch 1, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 1,,,,,
260107,6602.119881610667,4.206671841332536,Red,38,+2,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6669.898721456999,10.509484292001616,Red,39,,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 0,"Foul Drawn, Shot Qual 4",,,,,
260107,6734.296309613666,4.634311541333773,Red,40,-1,, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson",Half Court,,Shot Qual 4,,,,,
260107,6746.211599541665,4.266980204334686,Red,41,+1,Box Touch 0, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6756.633,4.907789663000585,Red,42,-1,, | #0 Tommy Clark | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #24 Michael Wilson,5v5,"#0 Tommy Clark, #4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #24 Michael Wilson",Half Court,,,,,,,
260107,2276.897756887665,22.567267749335315,Grey,1,-3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 3,,,,Tyler ran right under the rim,
260107,2297.454786301,15.361236126000222,Grey,2,-3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 3,,,,,
260107,2324.3977955636665,8.143823751333457,Grey,3,Deflection,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,,
260107,2339.7985700216655,12.611940250334555,Grey,4,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,,
260107,2362.466,16.76410704,Grey,5,-3,Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,,
260107,2532.065988888889,19.37359967511111,Grey,6,+2,Box Touch 1, | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 4,Good O,,,,
260107,2557.2962239996664,8.254639776333534,Grey,7,+2,Box Touch 1, | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 4,Good O,,,,
260107,2580.0983857629994,22.083278825000434,Grey,8,-2,Box Touch 3, | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,Scramble,"#8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 5,Shot Qual 3,,,,,
260107,2652.1987459156667,21.87684635033338,Grey,9,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 2,Shot Qual 3,Good O,,,,
260107,2683.3982162126654,25.56906837233464,Grey,10,-3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald,Scramble,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 3,Shot Qual 1,,,,,
260107,3779.3980008326666,11.847611416333166,Grey,11,,Box Touch 0, | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,Good D,,,,
260107,3861.598394665999,10.91931520800108,Grey,12,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 2,,,,,
260107,3903.178022832666,20.218919209333762,Grey,13,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,,
260107,3933.3974667916655,22.064610345334586,Grey,14,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 2,,,,,
260107,3987.998345963666,24.74470412733399,Grey,15,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5 Hog,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,Shot Qual 3,,,,,
260107,4776.198050791666,10.711771083333588,Grey,16,,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 0,No Shot,,,,,
260107,4807.897987048666,24.414265875333513,Grey,17,,Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 1,No Shot,,,,,
260107,4998.705821540667,11.151821065333024,Grey,18,,Box Touch 1, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,,
260107,5031.716,32.18240216599952,Grey,19,-3,Box Touch 0, | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #24 Michael Wilson | #32 Jack Karasinki,5v5,"#8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #24 Michael Wilson, #32 Jack Karasinki",Half Court,Reversal 4,Shot Qual 1,,,,,
260107,5166.698202958331,25.265039205668472,Grey,20,"Deflection, +2",Box Touch 1, | #2 Tyler Doyle | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald | #24 Michael Wilson,5v5,"#2 Tyler Doyle, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260107,5208.898241457666,12.476661691333902,Grey,21,,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #10 Grant Whitaker | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #10 Grant Whitaker, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 1,No Shot,,,,,
260107,5309.397756831,16.661203695999575,Grey,22,,Box Touch 1, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,,
260107,5391.05,25.336883324000155,Grey,23,+3,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 2,,,,,
260107,5592.698434762332,27.818570290667594,Grey,24,-3,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #22 Darrius Bolden | #23 Sam Donald | #32 Jack Karasinki,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #22 Darrius Bolden, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 4,Shot Qual 1,,,,,
260107,5648.398287874666,27.3779891113345,Grey,25,+2,Box Touch 1, | #7 Donovan Hunter | #8 Kenyon Goodin | #22 Darrius Bolden | #23 Sam Donald | #32 Jack Karasinki,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #22 Darrius Bolden, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 3,Shot Qual 4,,,,,
260107,5963.597821121999,37.64163960600126,Grey,26,-2,Box Touch 1, | #2 Tyler Doyle | #7 Donovan Hunter | #11 Brian Waddell | #22 Darrius Bolden | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #11 Brian Waddell, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 3,Shot Qual 3,,,,,
260107,6129.098246458331,4.807669708668982,Grey,27,+1,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #22 Darrius Bolden | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #22 Darrius Bolden, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6161.698742206333,13.337846053666908,Grey,28,+3,Box Touch 2, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #22 Darrius Bolden | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #22 Darrius Bolden, #32 Jack Karasinki",Half Court,Reversal 2,Shot Qual 3,,,,,
260107,6268.293367128,12.519976006000434,Grey,29,,Box Touch 0, | #2 Tyler Doyle | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald,5v5,"#2 Tyler Doyle, #7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,,
260107,6311.198173584665,4.310810416334789,Grey,30,-1,Box Touch 0, | #7 Donovan Hunter | #8 Kenyon Goodin | #11 Brian Waddell | #22 Darrius Bolden | #23 Sam Donald,5v5,"#7 Donovan Hunter, #8 Kenyon Goodin, #11 Brian Waddell, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6446.197366665666,9.63432934233424,Grey,31,,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #22 Darrius Bolden | #23 Sam Donald,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #22 Darrius Bolden, #23 Sam Donald",Half Court,Reversal 0,No Shot,,,,,
260107,6514.983,4.191020555999785,Grey,32,+1,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 4,,,,,
260107,6529.0,4.566199130000314,Grey,33,+1,Box Touch 0, | #2 Tyler Doyle | #8 Kenyon Goodin | #11 Brian Waddell | #23 Sam Donald | #32 Jack Karasinki,5v5,"#2 Tyler Doyle, #8 Kenyon Goodin, #11 Brian Waddell, #23 Sam Donald, #32 Jack Karasinki",Half Court,Reversal 0,Shot Qual 4,,,,,
