Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Teammate,Ungrouped,Notes,Flags
260203,2994.297107624304,18.24210267369608,Red,1,"Deflection, -3",Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,,
260203,3059.845822222222,12.930390907778019,Red,2,-2,Box Touch 2, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260203,3120.7973163742886,21.644469831711376,Red,3,"Deflection, -3",Box Touch 1, | #4 Grant Neal | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 3,Shot Qual 2,,,,,
260203,3140.269794819,14.513720764000027,Red,4,-3,Box Touch 1, | #4 Grant Neal | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,,
260203,3152.897706750334,12.66716304066631,Red,5,-3,Box Touch 0, | #4 Grant Neal | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260203,3259.297873045937,21.23042975106273,Red,6,+2,Box Touch 3, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden",Half Court,Reversal 1,Shot Qual 4,,,,,
260203,3293.398059202602,21.20859494539809,Red,7,"Deflection, -3",Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden",Half Court,Reversal 2,Shot Qual 3,,,,,
260203,3411.697966832932,23.586562100068022,Red,8,-3,Box Touch 1, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden",Half Court,Reversal 3,Shot Qual 2,,,,,
260203,3471.196435832955,19.131572681044872,Red,9,-3,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 3,,,,,
260203,3489.303523498,10.368010367000352,Red,10,+3,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260203,3513.5974763356285,16.537794071371536,Red,11,-2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,,
260203,3581.4957084616412,23.830887195358628,Red,12,-3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 2,,,,,
260203,3669.7982590419697,8.145681124030489,Red,13,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260203,3714.097993873971,9.512616125029126,Red,14,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260203,3762.89812499995,15.258517876050064,Red,15,+3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Scramble,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260203,4173.398591705975,25.372654830024658,Red,16,,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,,
260203,4209.897405113994,4.27252866600611,Red,17,+1,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 4,,,,,
260203,4220.600166040978,26.130680454021785,Red,18,+2,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 1,,,,,
260203,4264.228309374936,19.12854545006394,Red,19,-2,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 2,,,,,
260203,4341.29498674964,28.302227418360417,Red,20,-3,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,5v5 Hog,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 3,Shot Qual 1,,,,,
260203,4410.748214696,19.390678679000303,Red,21,,Box Touch 0, | #4 Grant Neal | #5 Myles Watkins | #7 Donovan Hunter | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#4 Grant Neal, #5 Myles Watkins, #7 Donovan Hunter, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260203,4479.09716870697,26.639403575030883,Red,22,-2,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,,
260203,4504.317477156,7.462056260000281,Red,23,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260203,4529.197370207609,9.860970117390934,Red,24,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260203,4712.206344444445,21.66324845555482,Red,25,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 1,No Shot,,,,,
260203,4760.562,20.131670869999652,Red,26,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #22 Darrius Bolden | #24 Michael Wilson,5v5 Hog,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #22 Darrius Bolden, #24 Michael Wilson",Half Court,Reversal 2,No Shot,,,,,
