Timeline,Start time,Duration,Row,Instance number,Action,Box Touch Number,Lineup,LiveDrills,On Court,PossessionType,Reversal Number,Shot Quality,Teaching,Teammate,Ungrouped,Notes,Flags
260113,1922.0983642076628,21.25258541633707,Red,1,-2,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,,
260113,1956.896583416997,15.453434084002993,Red,2,,Box Touch 0, | #0 Tommy Clark | #5 Myles Watkins | #23 Sam Donald | #24 Michael Wilson,Kill Drill,"#0 Tommy Clark, #5 Myles Watkins, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260113,1984.4984109336615,20.25224160833841,Red,3,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 2,"Foul Drawn, Shot Qual 4",,,,,
260113,2002.750652542,7.391333958000132,Red,4,,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 0,No Shot,,,,,
260113,2026.9968787069972,18.134014790002766,Red,5,+2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 3,Shot Qual 3,,,,,
260113,2051.597937610662,21.437695657337827,Red,6,+2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 3,Shot Qual 3,,,,,
260113,2099.8956501453335,22.325453170666606,Red,7,-3,Box Touch 0, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 1,,,,,
260113,2133.798058367997,15.960482659002992,Red,8,-2,Box Touch 1, | #0 Tommy Clark | #5 Myles Watkins | #23 Sam Donald | #24 Michael Wilson,Kill Drill,"#0 Tommy Clark, #5 Myles Watkins, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 1,,,,,
260113,2166.6968319773277,24.937575833672327,Red,9,-3,Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#0 Tommy Clark, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 3,Shot Qual 1,,,,,
260113,2189.412997615,8.313926784999694,Red,10,+3,Box Touch 1, | #0 Tommy Clark | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#0 Tommy Clark, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
260113,2211.398033903657,20.118241813343047,Red,11,"Deflection, +2",Box Touch 0, | #0 Tommy Clark | #7 Donovan Hunter | #10 Grant Whitaker | #24 Michael Wilson,Kill Drill,"#0 Tommy Clark, #7 Donovan Hunter, #10 Grant Whitaker, #24 Michael Wilson",Half Court,Reversal 0,Shot Qual 1,,,,,
260113,2253.3959002343277,18.27958912967233,Red,12,"Deflection, -3",Box Touch 0, | #0 Tommy Clark | #10 Grant Whitaker | #23 Sam Donald | #24 Michael Wilson,Kill Drill,"#0 Tommy Clark, #10 Grant Whitaker, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 2,Shot Qual 2,,,,,
260113,2284.589,8.461992246000136,Red,13,,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #23 Sam Donald,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #23 Sam Donald",Half Court,Reversal 1,"Foul Drawn, Shot Qual 4",,,,,
260113,2305.398054137663,21.47484033633691,Red,14,"Deflection, Deflection, Block, -2",Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #23 Sam Donald,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #23 Sam Donald",Half Court,Reversal 1,Shot Qual 1,,,,,
260113,2324.872894474,3.8177817299997514,Red,15,-2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #10 Grant Whitaker | #23 Sam Donald,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #10 Grant Whitaker, #23 Sam Donald",Half Court,Reversal 0,Shot Qual 2,,,,,
260113,2339.498083541664,13.44152331833584,Red,16,+2,Box Touch 1, | #5 Myles Watkins | #7 Donovan Hunter | #23 Sam Donald | #24 Michael Wilson,Kill Drill,"#5 Myles Watkins, #7 Donovan Hunter, #23 Sam Donald, #24 Michael Wilson",Half Court,Reversal 1,Shot Qual 3,,,,,
